customerid,total_revenue,total_orders,avg_order_value
13756.0,9207.5,23,26.458333333333332
13757.0,195.55,1,24.44375
13758.0,9416.98,15,30.47566343042071
13759.0,659.4100000000001,2,26.376400000000004
13760.0,1363.6399999999999,5,11.459159663865545
13761.0,1952.17,6,16.001393442622952
13762.0,2472.48,5,70.64228571428572
13763.0,5217.44,3,104.3488
13764.0,2953.26,6,7.8544148936170215
13765.0,352.821,1,20.754176470588238
13766.0,190.35,1,11.197058823529412
13767.0,35540.53,73,44.705069182389934
13768.0,875.97,2,26.544545454545457
13769.0,5800.42,20,20.352350877192983
13770.0,785.37,4,16.361875
13771.0,5728.82,9,26.522314814814813
13772.0,3114.2200000000003,8,5.416034782608696
13773.0,301.54,2,15.870526315789474
13774.0,345.0,1,15.681818181818182
13775.0,1049.66,1,16.661269841269842
13776.0,623.98,2,311.99
13777.0,56478.42,61,144.44608695652173
13778.0,1124.49,4,25.55659090909091
13779.0,161.13,1,5.967777777777777
13780.0,735.82,3,7.3582
13781.0,778.83,3,13.663684210526316
13782.0,1793.72,13,7.351311475409836
13783.0,1542.09,4,154.209
13784.0,2910.23,14,67.67976744186046
13785.0,542.49,4,18.083000000000002
13786.0,3358.94,6,27.088225806451614
13787.0,1222.5,6,14.215116279069768
13788.0,3.75,1,3.75
13789.0,239.46,1,13.303333333333335
13790.0,348.79999999999995,1,7.75111111111111
13791.0,1516.0,2,137.8181818181818
13792.0,383.95,3,16.693478260869565
13793.0,96.0,1,13.714285714285714
13794.0,126.03,1,14.003333333333334
13795.0,836.3,4,28.837931034482757
13796.0,289.7,1,13.168181818181818
13797.0,1179.45,3,15.121153846153847
13798.0,75836.87,110,105.03721606648199
13799.0,2803.57,9,26.448773584905663
13800.0,1679.56,3,23.00767123287671
13801.0,324.8,1,14.121739130434783
13802.0,26259.11,19,58.61408482142857
13803.0,1338.91,3,17.16551282051282
13804.0,3208.52,9,18.985325443786984
13805.0,924.5999999999999,2,71.12307692307692
13806.0,256.38,1,25.637999999999998
13807.0,534.8,3,16.7125
13808.0,1747.66,5,22.995526315789476
13809.0,679.6999999999999,3,27.188
13810.0,1499.01,3,42.828857142857146
13811.0,814.5,3,62.65384615384615
13812.0,539.0,3,14.972222222222221
13813.0,2765.4700000000003,8,19.33895104895105
13814.0,2257.32,3,28.573670886075952
13815.0,7475.74,8,20.999269662921346
13816.0,571.6700000000001,2,20.416785714285716
13817.0,382.98,2,15.957500000000001
13818.0,61.28,1,12.256
13819.0,2642.35,6,26.161881188118812
13820.0,660.65,3,7.3405555555555555
13821.0,1410.73,6,6.749904306220095
13822.0,632.0,2,6.583333333333333
13823.0,3403.4500000000003,7,20.880061349693253
13824.0,3314.76,12,33.147600000000004
13825.0,255.59,2,6.38975
13826.0,189.5,1,18.95
13827.0,412.05,3,4.430645161290323
13828.0,209.49,1,13.966000000000001
13829.0,102.0,1,102.0
13830.0,156.85000000000002,1,14.259090909090911
13831.0,7023.58,18,37.5592513368984
13832.0,613.6899999999999,2,10.766491228070175
13833.0,701.36,2,15.585777777777778
13834.0,324.19,2,20.261875
13835.0,1095.27,7,15.426338028169013
13836.0,620.37,2,20.011935483870968
13837.0,271.24,2,14.275789473684211
13838.0,1966.09,10,4.165444915254237
13839.0,139.95000000000002,1,19.992857142857144
13840.0,651.4,1,16.285
13841.0,85.0,1,85.0
13842.0,5629.91,18,15.858901408450704
13843.0,319.75,1,17.76388888888889
13844.0,361.62,1,18.081
13845.0,312.98,1,34.775555555555556
13846.0,1307.79,4,16.145555555555553
13847.0,310.72,1,16.353684210526318
13848.0,3335.0,8,303.1818181818182
13849.0,3469.3,5,15.769545454545455
13850.0,1595.48,1,17.155698924731183
13851.0,4606.46,8,32.903285714285715
13852.0,187.35000000000002,1,17.031818181818185
13853.0,1090.1399999999999,1,47.39739130434782
13854.0,12253.96,39,67.70143646408839
13855.0,1310.3400000000001,4,17.949863013698632
13856.0,1142.03,11,21.148703703703703
13857.0,1001.01,6,7.820390625
13858.0,216.17000000000002,1,19.651818181818182
13859.0,515.86,2,14.329444444444444
13860.0,1245.9,5,16.39342105263158
13861.0,273.26,2,13.012380952380951
13862.0,2556.09,9,15.9755625
13863.0,1239.55,4,17.707857142857144
13864.0,662.4000000000001,1,662.4000000000001
13865.0,501.56,4,16.718666666666667
13866.0,145.67,1,20.81
13867.0,1015.29,3,16.644098360655736
13868.0,3192.54,2,96.74363636363637
13869.0,8111.57,10,9.432058139534883
13870.0,5712.08,15,23.701576763485477
13871.0,7885.85,17,19.616542288557216
13872.0,919.57,3,16.13280701754386
13873.0,1038.92,8,17.315333333333335
13874.0,2049.15,7,29.697826086956525
13875.0,4814.37,14,17.831
13876.0,122.7,1,17.52857142857143
13877.0,449.68,3,19.551304347826086
13878.0,2473.06,4,23.112710280373832
13879.0,395.5,1,15.82
13880.0,4391.66,17,19.177554585152837
13881.0,45179.1,43,98.8601750547046
13882.0,1191.13,5,18.325076923076924
13883.0,6560.02,15,20.759556962025318
13884.0,1888.48,10,9.939368421052631
13885.0,506.8,2,18.1
13886.0,243.56,1,15.2225
13887.0,349.55,1,18.397368421052633
13888.0,2169.05,7,11.788315217391306
13889.0,1991.23,6,23.990722891566264
13890.0,2927.38,14,16.921271676300577
13891.0,863.56,3,8.6356
13892.0,1267.65,6,35.212500000000006
13893.0,821.1,1,39.1
13894.0,564.62,3,20.911851851851853
13895.0,4008.52,6,21.551182795698924
13896.0,388.55,1,18.502380952380953
13897.0,1160.72,3,19.67322033898305
13898.0,686.4,2,14.921739130434782
13899.0,388.52,2,20.448421052631577
13900.0,1610.5900000000001,6,16.953578947368424
13901.0,5676.34,15,18.310774193548387
13902.0,34095.26,5,541.1946031746032
13903.0,165.45000000000002,1,16.545
13904.0,332.64,2,12.793846153846154
13905.0,312.65,1,26.054166666666664
13906.0,42.0,1,42.0
13907.0,136.8,1,34.2
13908.0,2369.55,4,19.42254098360656
13909.0,286.6,2,7.348717948717949
13911.0,4234.99,20,17.7940756302521
13912.0,124.95,1,17.85
13913.0,42.22,1,14.073333333333332
13914.0,626.45,2,18.983333333333334
13915.0,70.80000000000001,1,35.400000000000006
13916.0,1275.81,4,17.240675675675675
13917.0,272.04,2,15.113333333333335
13918.0,1212.8400000000001,2,40.428000000000004
13919.0,1360.68,4,17.67116883116883
13920.0,1774.68,4,20.635813953488373
13921.0,730.7,4,16.606818181818184
13922.0,865.2,3,28.84
13923.0,351.13,1,17.5565
13924.0,1838.8500000000001,6,15.716666666666669
13925.0,678.25,4,16.54268292682927
13926.0,223.85000000000002,1,20.35
13927.0,708.26,2,17.274634146341462
13928.0,464.57,4,17.206296296296298
13929.0,3494.1,11,61.3
13930.0,337.34,2,19.843529411764706
13931.0,5257.38,11,19.399926199261994
13932.0,307.4,1,19.2125
13933.0,608.79,2,26.469130434782606
13934.0,922.1,1,29.74516129032258
13935.0,6116.92,3,76.4615
13936.0,939.6600000000001,3,15.926440677966102
13937.0,880.13,2,16.298703703703705
13938.0,71.66,1,10.237142857142857
13939.0,1560.96,7,14.190545454545456
13940.0,839.14,4,17.12530612244898
13941.0,11122.300000000001,15,105.92666666666668
13942.0,320.0,1,320.0
13943.0,246.54000000000002,1,16.436
13944.0,200.43,1,5.726571428571429
13945.0,854.1500000000001,2,16.748039215686276
13946.0,1876.23,6,33.504107142857144
13947.0,90.60000000000001,1,18.12
13948.0,548.76,4,22.865
13949.0,2427.32,6,15.170750000000002
13950.0,745.0600000000001,4,21.287428571428574
13951.0,674.45,3,17.293589743589745
13952.0,12823.521,14,31.35335207823961
13953.0,6640.68,12,265.6272
13954.0,439.92,2,17.5968
13955.0,545.17,3,6.266321839080459
13956.0,1026.42,5,6.752763157894737
13957.0,458.25,3,16.97222222222222
13958.0,4709.2300000000005,8,20.745506607929517
13959.0,1076.18,6,6.602331288343558
13960.0,230.22,2,19.185
13961.0,538.4,1,28.336842105263155
13962.0,362.8,3,15.773913043478261
13963.0,3011.87,17,17.510872093023256
13964.0,438.9,2,18.287499999999998
13965.0,996.61,3,41.525416666666665
13966.0,390.86,1,17.766363636363636
13967.0,166.3,2,27.71666666666667
13968.0,123.66,1,15.4575
13969.0,13365.87,35,12.08487341772152
13970.0,846.55,2,65.11923076923077
13971.0,4667.57,14,18.30419607843137
13972.0,190.25,2,12.683333333333334
13973.0,264.7,1,24.063636363636363
13974.0,677.72,2,15.76093023255814
13975.0,5358.84,12,7.126117021276596
13976.0,1192.3600000000001,4,21.29214285714286
13977.0,519.8100000000001,1,39.98538461538462
13978.0,196.79,2,13.119333333333334
13979.0,3416.23,7,8.41435960591133
13980.0,799.92,5,12.306461538461537
13981.0,331.14,1,15.05181818181818
13982.0,4445.59,9,17.571501976284587
13983.0,7108.45,21,20.84589442815249
13984.0,2048.6,12,22.02795698924731
13985.0,10020.86,22,20.87679166666667
13986.0,320.46,1,24.650769230769228
13987.0,682.54,2,14.837826086956522
13988.0,4757.8,8,16.12813559322034
13989.0,2026.06,5,23.558837209302325
13990.0,311.3,1,19.45625
13991.0,855.97,6,10.190119047619048
13992.0,219.5,3,19.954545454545453
13993.0,6775.71,19,25.960574712643677
13994.0,2313.14,6,14.923483870967742
13995.0,3902.01,14,16.965260869565217
13996.0,895.76,2,27.144242424242425
13997.0,382.31,3,8.31108695652174
13998.0,566.7,3,18.280645161290323
13999.0,9502.26,29,20.391115879828327
14000.0,2046.34,5,41.76204081632653
14001.0,4530.09,9,40.447232142857146
14002.0,529.73,2,11.270851063829788
14003.0,209.41,1,13.088125
14004.0,6258.45,11,25.968672199170125
14005.0,2874.72,5,34.22285714285714
14006.0,2196.67,7,28.528181818181817
14007.0,79.48,1,15.896
14008.0,509.04,1,15.9075
14009.0,1099.91,3,14.863648648648649
14010.0,445.15,2,18.547916666666666
14011.0,457.82,2,14.306875
14012.0,328.8,1,29.89090909090909
14013.0,1084.57,5,15.949558823529411
14014.0,1948.21,3,25.63434210526316
14015.0,917.34,1,45.867000000000004
14016.0,11403.41,11,25.45404017857143
14017.0,229.75,1,16.410714285714285
14018.0,367.15,1,28.24230769230769
14019.0,1421.6100000000001,3,21.539545454545458
14020.0,1249.01,4,17.347361111111113
14021.0,1716.58,7,19.07311111111111
14022.0,792.15,2,16.854255319148937
14023.0,584.07,2,18.840967741935486
14024.0,645.74,3,18.99235294117647
14025.0,4057.9,8,40.98888888888889
14026.0,713.11,2,14.2622
14027.0,104.82,1,17.47
14028.0,10396.5,3,1155.1666666666667
14029.0,467.66,2,31.177333333333333
14030.0,8262.29,20,9.540750577367206
14031.0,40999.17,44,52.49573623559539
14032.0,4850.27,16,19.87815573770492
14033.0,109.44,1,109.44
14034.0,651.8199999999999,3,7.323820224719101
14035.0,2856.72,9,18.918675496688742
14036.0,626.65,1,16.49078947368421
14037.0,836.95,6,7.341666666666667
14038.0,3069.88,5,19.067577639751555
14039.0,267.28000000000003,2,26.728
14040.0,12645.57,35,15.926410579345088
14041.0,141.41,1,6.733809523809524
14042.0,431.98,1,20.570476190476192
14043.0,304.25,2,7.244047619047619
14044.0,3123.1,10,3.669917743830787
14045.0,11313.03,16,297.7113157894737
14046.0,154.99,1,11.070714285714287
14047.0,4255.03,14,25.94530487804878
14048.0,748.69,3,5.309858156028369
14049.0,13239.03,13,12.247021276595746
14050.0,746.36,2,13.821481481481483
14051.0,22434.0,37,67.16766467065868
14052.0,480.81,2,3.84648
14053.0,572.3,4,63.58888888888888
14054.0,92.46000000000001,1,15.410000000000002
14055.0,1520.96,3,46.08969696969697
14056.0,8214.65,23,7.427350813743218
14057.0,8408.84,22,18.521674008810574
14058.0,469.19,2,19.549583333333334
14059.0,183.6,1,22.95
14060.0,9519.08,30,35.25585185185185
14061.0,917.4300000000001,3,48.28578947368421
14062.0,25604.2,24,74.64781341107872
14063.0,22710.2,9,567.755
14064.0,3332.42,15,13.657459016393442
14065.0,891.02,3,18.18408163265306
14066.0,152.55,1,21.792857142857144
14067.0,374.7,2,7.2057692307692305
14068.0,1528.3700000000001,4,13.7690990990991
14069.0,230.06,2,5.477619047619048
14070.0,326.55,1,7.775
14071.0,1438.82,8,4.440802469135802
14072.0,390.85,1,20.571052631578947
14073.0,151.04,1,11.618461538461538
14074.0,219.4,1,36.56666666666667
14075.0,1734.87,6,21.41814814814815
14076.0,122.47,1,2.662391304347826
14077.0,615.08,6,10.983571428571429
14078.0,1692.6299999999999,9,10.384233128834355
14079.0,618.73,2,47.59461538461539
14080.0,1115.68,5,13.441927710843375
14081.0,5370.1,10,5.700743099787686
14082.0,413.36,2,6.359384615384616
14083.0,1407.26,11,5.518666666666666
14084.0,150.5,1,21.5
14085.0,10104.97,33,9.461582397003745
14086.0,39.95,1,39.95
14087.0,846.22,3,3.8290497737556564
14088.0,64036.8,16,93.89560117302054
14089.0,161.0,1,11.5
14090.0,76.32000000000001,1,76.32000000000001
14091.0,9530.08,2,733.0830769230769
14092.0,7229.45,24,19.381903485254693
14093.0,442.85,1,4.217619047619048
14094.0,335.22,1,7.132340425531916
14095.0,2.95,1,2.95
14096.0,65164.79,17,12.749909998043435
14097.0,422.86,2,10.5715
14098.0,147.35,1,7.016666666666667
14099.0,5765.71,20,10.982304761904762
14100.0,194.9,1,7.496153846153846
14101.0,9961.93,13,110.68811111111111
14102.0,1360.28,5,17.21873417721519
14104.0,771.58,5,5.395664335664336
14105.0,5988.83,5,21.465340501792113
14106.0,214.8,1,214.8
14107.0,4877.3,11,20.666525423728814
14108.0,1044.96,4,20.095384615384617
14109.0,144.2,1,16.022222222222222
14110.0,12987.95,33,32.55125313283208
14111.0,692.85,4,69.285
14112.0,5834.59,13,17.897515337423314
14113.0,7092.610000000001,16,58.136147540983615
14114.0,1364.09,7,18.43364864864865
14115.0,622.67,2,28.303181818181816
14116.0,1382.74,5,19.204722222222223
14117.0,90.0,1,30.0
14118.0,458.45,1,30.563333333333333
14119.0,183.37,2,16.67
14121.0,2780.15,4,17.485220125786164
14122.0,362.42,3,27.87846153846154
14123.0,436.18,1,18.174166666666668
14124.0,419.58,1,83.916
14125.0,2740.43,3,16.409760479041914
14126.0,1172.46,4,27.26651162790698
14127.0,1900.0800000000002,6,16.240000000000002
14128.0,924.21,3,14.218615384615385
14129.0,2591.34,9,23.77376146788991
14130.0,1882.67,4,8.404776785714287
14131.0,187.87,1,3.6128846153846155
14132.0,3586.03,11,17.93015
14133.0,911.14,4,25.309444444444445
14134.0,11123.35,15,61.79638888888889
14135.0,9643.92,24,37.6715625
14136.0,1570.81,5,14.818962264150944
14137.0,332.7,1,30.245454545454546
14138.0,982.38,2,20.901702127659576
14139.0,1086.8,4,15.75072463768116
14140.0,935.05,2,14.167424242424241
14141.0,915.13,4,22.87825
14142.0,983.15,2,14.896212121212121
14143.0,115.8,1,16.54285714285714
14144.0,30.6,1,30.6
14145.0,7600.05,7,304.002
14146.0,9450.3,12,20.724342105263155
14147.0,2590.2,9,86.33999999999999
14148.0,466.29,2,27.428823529411765
14149.0,446.62,1,15.950714285714286
14150.0,658.64,2,25.33230769230769
14151.0,679.45,2,15.442045454545456
14152.0,1997.3400000000001,7,15.017593984962406
14153.0,233.39999999999998,1,13.729411764705882
14154.0,6460.7,8,22.12568493150685
14155.0,118.75,1,19.791666666666668
14156.0,313946.37,156,77.55592144268775
14157.0,1002.7800000000001,5,11.267191011235957
14158.0,507.65999999999997,1,12.381951219512194
14159.0,7938.01,20,4.2358644610458915
14160.0,8421.47,7,78.70532710280374
14161.0,3318.88,7,10.706064516129032
14162.0,289.36,2,11.5744
14163.0,2594.62,5,44.7348275862069
14164.0,1631.77,2,56.26793103448276
14165.0,122.53999999999999,1,4.901599999999999
14166.0,256.85,2,4.84622641509434
14167.0,1296.49,8,10.714793388429753
14168.0,370.45,2,24.696666666666665
14169.0,624.4300000000001,2,9.319850746268658
14170.0,597.33,3,3.6201818181818184
14171.0,498.79,2,7.79359375
14172.0,402.72,3,7.457777777777778
14173.0,586.0,6,17.757575757575758
14174.0,134.46,1,5.171538461538462
14175.0,7678.88,8,23.1990332326284
14176.0,916.01,5,19.913260869565217
14177.0,2229.34,13,10.615904761904762
14178.0,1620.93,7,4.9569724770642205
14179.0,719.78,2,4.36230303030303
14180.0,6319.25,33,20.99418604651163
14181.0,310.55,2,5.750925925925926
14182.0,678.77,4,13.5754
14183.0,286.29,2,8.179714285714287
14184.0,452.89,1,18.870416666666667
14185.0,197.65,1,65.88333333333334
14186.0,1550.63,5,14.909903846153847
14187.0,123.5,1,15.4375
14188.0,2054.36,6,31.605538461538462
14189.0,5814.39,16,18.39996835443038
14190.0,79.9,1,79.9
14191.0,4817.66,15,18.17984905660377
14192.0,293.74,1,20.981428571428573
14193.0,1210.19,3,18.90921875
14194.0,18670.59,36,19.611964285714286
14195.0,2615.6,6,163.475
14196.0,335.52,1,55.919999999999995
14197.0,390.05,1,19.5025
14198.0,1569.73,9,17.24978021978022
14199.0,1091.7,4,60.650000000000006
14200.0,379.2,1,18.057142857142857
14201.0,1193.54,10,21.70072727272727
14202.0,847.76,3,29.233103448275862
14203.0,339.34,1,21.20875
14204.0,1062.96,4,4.581724137931035
14205.0,2414.2,9,19.627642276422762
14206.0,1185.01,3,16.690281690140846
14207.0,157.8,1,78.9
14208.0,567.05,2,16.20142857142857
14209.0,4993.27,15,21.61588744588745
14210.0,5861.52,16,17.816170212765957
14211.0,4402.29,18,18.342875
14212.0,2190.14,2,104.29238095238095
14213.0,1192.2,1,238.44
14214.0,1004.38,5,14.990746268656716
14215.0,3416.33,9,17.793385416666666
14216.0,2150.04,5,27.9225974025974
14217.0,3416.89,23,18.877845303867403
14218.0,169.48000000000002,1,14.123333333333335
14219.0,633.83,3,14.740232558139535
14220.0,1515.0,4,39.86842105263158
14221.0,6517.49,17,18.782391930835733
14222.0,683.17,1,16.662682926829266
14223.0,991.13,3,16.518833333333333
14224.0,1897.9,9,7.97436974789916
14225.0,2037.02,4,23.414022988505746
14226.0,3002.53,6,30.6380612244898
14227.0,6368.71,15,16.8931299734748
14228.0,745.5,3,19.61842105263158
14229.0,2594.04,7,36.028333333333336
14230.0,979.8000000000001,3,29.69090909090909
14231.0,1235.6200000000001,4,17.90753623188406
14232.0,2048.07,5,17.80930434782609
14233.0,2904.27,7,39.784520547945206
14234.0,775.46,4,4.877106918238994
14235.0,4717.99,9,31.87831081081081
14236.0,1744.64,5,34.8928
14237.0,632.14,2,18.06114285714286
14238.0,434.23,3,33.402307692307694
14239.0,4263.17,21,20.300809523809523
14240.0,1247.49,3,20.450655737704917
14241.0,333.7,2,27.808333333333334
14242.0,280.55,2,17.534375
14243.0,7431.05,17,20.02978436657682
14244.0,366.41999999999996,1,22.901249999999997
14245.0,1693.45,2,15.680092592592594
14246.0,1474.06,3,19.654133333333334
14247.0,772.66,5,6.603931623931624
14248.0,1032.95,3,21.977659574468085
14249.0,5625.461,12,19.331481099656358
14250.0,1904.05,3,17.153603603603603
14251.0,2879.7000000000003,5,36.91923076923077
14252.0,350.99,1,35.099000000000004
14253.0,363.40000000000003,2,30.283333333333335
14254.0,601.03,1,26.13173913043478
14255.0,1000.63,1,1000.63
14256.0,2473.9900000000002,5,18.46261194029851
14257.0,5954.45,9,24.810208333333332
14258.0,32051.34,25,106.8378
14259.0,120.0,1,24.0
14260.0,824.28,3,16.16235294117647
14261.0,1163.45,2,22.37403846153846
14262.0,2618.23,8,18.3093006993007
14263.0,322.93,1,20.183125
14264.0,1517.3600000000001,6,19.207088607594937
14265.0,1373.35,4,17.384177215189872
14266.0,40.56,1,40.56
14267.0,1516.24,3,27.568
14268.0,354.85,1,18.676315789473687
14269.0,295.73,1,18.483125
14270.0,492.65000000000003,1,16.98793103448276
14271.0,219.13,2,5.618717948717949
14272.0,920.81,4,14.38765625
14273.0,559.97,4,19.309310344827587
14274.0,256.6,1,17.10666666666667
14275.0,1189.3799999999999,6,51.71217391304347
14276.0,2102.68,7,17.377520661157025
14277.0,17225.81,9,45.09374345549739
14278.0,205.83,1,15.833076923076923
14279.0,191.86,2,63.95333333333334
14280.0,134.04,1,16.755
14281.0,245.15,1,35.02142857142857
14282.0,7849.66,25,30.904173228346455
14283.0,628.44,4,15.327804878048783
14284.0,1299.65,3,19.39776119402985
14285.0,3284.42,8,53.84295081967213
14286.0,8479.76,7,16.993507014028058
14287.0,176.63,3,19.625555555555554
14288.0,426.6,1,26.6625
14289.0,911.26,6,19.388510638297873
14290.0,4516.56,8,29.910993377483447
14291.0,7904.1,23,16.000202429149798
14292.0,9226.25,16,47.80440414507772
14293.0,3267.9300000000003,9,24.387537313432837
14294.0,375.34000000000003,1,16.31913043478261
14295.0,2362.91,5,32.818194444444444
14296.0,456.4,2,16.9037037037037
14297.0,1305.33,4,21.053709677419352
14298.0,91194.49,82,31.841651536312852
14299.0,14499.49,27,42.64555882352941
14300.0,43.2,1,14.4
14301.0,1992.18,4,37.58830188679245
14302.0,742.9000000000001,3,26.532142857142862
14303.0,277.94,2,12.633636363636363
14304.0,1725.01,3,19.602386363636363
14305.0,1858.96,3,17.70438095238095
14306.0,3151.4,6,68.50869565217391
14307.0,5071.03,10,16.35816129032258
14308.0,1147.02,2,573.51
14309.0,3780.81,11,20.004285714285714
14310.0,492.1,1,22.36818181818182
14311.0,516.45,2,16.65967741935484
14312.0,3090.29,11,17.168277777777778
14314.0,229.79999999999998,2,22.979999999999997
14315.0,3197.82,8,24.043759398496242
14316.0,1370.34,5,44.20451612903226
14317.0,508.58,1,21.190833333333334
14318.0,158.02,1,17.55777777777778
14319.0,494.85,1,19.032692307692308
14320.0,1346.75,5,16.626543209876544
14321.0,2218.06,7,12.391396648044692
14322.0,474.1,4,36.46923076923077
14323.0,605.0600000000001,2,16.807222222222222
14324.0,701.61,2,17.112439024390245
14325.0,245.48000000000002,1,13.637777777777778
14326.0,940.98,3,16.50842105263158
14327.0,1894.93,6,17.87669811320755
14328.0,445.05,1,445.05
14329.0,9927.22,15,17.95157323688969
14330.0,200.63,1,15.433076923076923
14331.0,462.66,2,16.52357142857143
14332.0,1943.51,5,30.84936507936508
14333.0,415.2,1,27.68
14334.0,4318.4800000000005,12,16.73829457364341
14335.0,468.26,2,7.432698412698413
14336.0,1614.91,4,17.943444444444445
14338.0,928.1,3,18.562
14339.0,620.27,2,26.968260869565217
14340.0,134.7,1,22.45
14341.0,4467.32,18,16.794436090225563
14342.0,918.44,6,27.831515151515152
14343.0,1088.91,4,4.575252100840337
14344.0,3333.7000000000003,20,13.718930041152264
14345.0,108.98,1,18.163333333333334
14346.0,2315.75,5,15.861301369863014
14347.0,82.60000000000001,1,13.766666666666667
14348.0,409.57,1,22.753888888888888
14349.0,133.5,1,4.306451612903226
14350.0,972.03,3,16.47508474576271
14351.0,51.0,1,51.0
14352.0,1078.96,4,22.95659574468085
14353.0,376.5,3,15.06
14354.0,163.62,2,18.18
14355.0,1014.45,3,14.288028169014085
14356.0,701.23,2,21.24939393939394
14357.0,225.77,1,5.506585365853659
14358.0,400.06,2,16.0024
14359.0,912.1800000000001,3,16.585090909090912
14360.0,2128.23,4,18.035847457627117
14361.0,214.71,1,15.336428571428572
14362.0,161.2,1,3.9317073170731707
14363.0,227.47000000000003,2,28.433750000000003
14364.0,3717.35,8,53.87463768115942
14365.0,634.68,2,12.44470588235294
14366.0,136.0,1,136.0
14367.0,9261.52,16,17.67465648854962
14368.0,155.0,1,19.375
14369.0,469.13,2,18.04346153846154
14370.0,1175.78,6,26.722272727272728
14371.0,100.5,1,25.125
14372.0,860.08,2,22.633684210526315
14373.0,76.55,1,19.1375
14374.0,108.0,1,15.428571428571429
14375.0,1132.99,3,5.245324074074074
14376.0,215.46,1,11.97
14377.0,617.05,2,56.095454545454544
14378.0,131.25,1,14.583333333333334
14379.0,1268.91,4,9.836511627906978
14380.0,48.96,1,48.96
14381.0,631.34,2,5.538070175438596
14382.0,1246.8,2,4.128476821192053
14383.0,1247.69,3,21.14728813559322
14384.0,58.5,1,19.5
14385.0,202.10999999999999,3,14.43642857142857
14386.0,142.4,1,20.342857142857145
14387.0,1770.56,3,12.646857142857142
14388.0,6701.0,16,16.185990338164252
14389.0,1898.01,5,21.816206896551723
14390.0,6399.83,13,13.03427698574338
14391.0,135.6,1,9.685714285714285
14392.0,266.4,1,19.02857142857143
14393.0,67.95,1,13.59
14394.0,93.8,1,15.633333333333333
14395.0,8208.01,20,10.046523867809057
14396.0,2121.93,7,7.291855670103092
14397.0,2612.96,19,30.034022988505747
14398.0,707.79,2,13.354528301886791
14399.0,2113.16,8,10.94901554404145
14400.0,1732.47,3,23.73246575342466
14401.0,6795.9,22,25.5484962406015
14402.0,285.6,1,35.7
14403.0,1880.51,6,75.2204
14404.0,2899.11,13,13.739857819905215
14405.0,195.0,1,97.5
14406.0,156.75,1,19.59375
14407.0,2157.73,6,29.557945205479452
14408.0,4109.77,11,31.85868217054264
14409.0,3756.09,9,35.43481132075472
14410.0,2651.14,11,6.745903307888041
14411.0,1063.0,1,75.92857142857143
14412.0,1426.19,3,16.978452380952383
14413.0,770.37,4,7.781515151515151
14414.0,2399.33,8,20.333305084745763
14415.0,12091.6,23,9.588897700237906
14416.0,490.22,2,35.01571428571429
14417.0,604.2,1,4.41021897810219
14418.0,1937.25,3,15.622983870967742
14419.0,1260.91,7,5.506157205240175
14420.0,1639.17,4,17.62548387096774
14421.0,2469.37,6,25.722604166666667
14422.0,10271.52,19,18.60782608695652
14423.0,916.61,3,61.10733333333334
14424.0,322.08,1,322.08
14425.0,661.39,3,16.958717948717947
14426.0,11727.94,17,19.417119205298015
14427.0,1263.52,4,28.716363636363635
14428.0,1244.83,5,8.644652777777777
14429.0,516.28,1,23.467272727272725
14430.0,1220.9,3,34.88285714285715
14431.0,2614.2,4,32.27407407407407
14432.0,2255.51,6,5.904476439790576
14433.0,289.6,1,3.7610389610389614
14434.0,1372.8,6,114.39999999999999
14435.0,90.42,1,30.14
14436.0,271.7,2,24.7
14437.0,958.84,5,19.975833333333334
14438.0,131.9,1,14.655555555555557
14439.0,9443.04,5,73.20186046511628
14440.0,6638.7300000000005,13,47.0831914893617
14441.0,4611.6900000000005,11,29.946038961038965
14442.0,5367.02,7,29.327978142076507
14443.0,2386.4700000000003,5,15.597843137254904
14444.0,132.04,1,10.156923076923077
14445.0,221.65,1,6.9265625
14446.0,1241.31,5,3.6616814159292033
14447.0,1711.73,6,16.148396226415095
14448.0,375.35,2,18.767500000000002
14449.0,2482.8,8,4.547252747252748
14450.0,1128.44,7,14.847894736842106
14451.0,3308.77,12,6.338639846743295
14452.0,665.59,4,5.042348484848485
14453.0,119.93,1,5.451363636363637
14454.0,977.3000000000001,5,8.884545454545455
14455.0,628.21,4,7.952025316455697
14456.0,3062.4,9,3.1571134020618556
14457.0,113.64,1,28.41
14458.0,237.42,1,4.84530612244898
14459.0,5375.741,2,47.57292920353982
14460.0,1093.5,9,26.035714285714285
14461.0,6713.5,13,10.36033950617284
14462.0,2270.01,12,7.854705882352942
14463.0,786.5699999999999,4,98.32124999999999
14464.0,111.0,2,27.75
14465.0,3946.03,11,19.730150000000002
14466.0,4646.9,13,21.513425925925926
14467.0,2220.9900000000002,12,7.211006493506495
14468.0,204.24,1,17.02
14469.0,2112.21,4,14.368775510204081
14470.0,712.04,3,11.867333333333333
14471.0,400.95,2,9.779268292682927
14472.0,2228.22,9,6.691351351351351
14473.0,234.34,2,33.47714285714286
14474.0,1278.08,2,9.682424242424242
14475.0,1151.15,4,23.98229166666667
14476.0,215.7,1,11.352631578947367
14477.0,1969.6,7,140.68571428571428
14478.0,1276.66,4,18.774411764705885
14479.0,1299.11,4,8.718859060402684
14480.0,1299.52,4,19.992615384615384
14481.0,2311.4900000000002,5,15.20717105263158
14482.0,4357.91,12,17.22494071146245
14483.0,257.1,2,19.77692307692308
